sample_code,Treg_cluster
TCGA-24-1103,1
TCGA-E9-A295,0
TCGA-B9-A69E,0
TCGA-UZ-A9PO,1
TCGA-BB-A6UO,1
TCGA-86-8075,0
TCGA-HT-7479,1
TCGA-PR-A5PF,1
TCGA-BR-8486,0
TCGA-FD-A62S,0
TCGA-E2-A1BC,1
TCGA-S6-A8JX,1
TCGA-B8-5159,0
TCGA-DJ-A4UR,1
TCGA-XF-AAMZ,0
TCGA-55-6985,0
TCGA-SP-A6QD,1
TCGA-5P-A9KC,1
TCGA-EW-A1P4,0
TCGA-DJ-A2Q9,0
TCGA-FD-A3SM,1
TCGA-55-A48X,0
TCGA-EP-A2KB,1
TCGA-DD-AADR,1
TCGA-NK-A5CX,0
TCGA-DM-A28H,1
TCGA-DX-A6YS,1
TCGA-UZ-A9PV,1
TCGA-EJ-7115,1
TCGA-AB-2851,0
TCGA-JX-A3Q0,0
TCGA-A2-A0YG,1
TCGA-3A-A9IJ,1
TCGA-YL-A8SH,1
TCGA-BJ-A0ZE,1
TCGA-A2-A0T4,0
TCGA-BI-A0VS,0
TCGA-BH-A0W3,1
TCGA-GN-A26D,1
TCGA-CG-4306,0
TCGA-VN-A88M,1
TCGA-VS-A8EJ,0
TCGA-BH-A42U,0
TCGA-PJ-A5Z9,1
TCGA-DD-AAE1,1
TCGA-B8-A7U6,0
TCGA-A8-A08G,0
TCGA-DF-A2KR,1
TCGA-VQ-A91X,1
TCGA-AC-A2FG,1
TCGA-AZ-6605,1
TCGA-IG-A97I,0
TCGA-VQ-A92D,1
TCGA-HZ-A49G,0
TCGA-XK-AAK1,1
TCGA-XU-A92X,0
TCGA-TM-A84M,1
TCGA-DB-5275,1
TCGA-CG-5718,0
TCGA-MI-A75G,1
TCGA-DM-A28K,1
TCGA-13-0887,1
TCGA-94-7033,0
TCGA-DR-A0ZL,1
TCGA-GM-A5PV,0
TCGA-B6-A401,0
TCGA-YU-A90P,0
TCGA-WC-AA9E,1
TCGA-AU-3779,0
TCGA-ET-A3DV,1
TCGA-AB-2987,0
TCGA-5P-A9K0,1
TCGA-DD-AACG,1
TCGA-QR-A6GR,1
TCGA-AZ-6601,0
TCGA-YL-A9WX,0
TCGA-E2-A10E,0
TCGA-R6-A6L4,1
TCGA-NK-A7XE,1
TCGA-56-A49D,0
TCGA-LN-A8I0,1
TCGA-CC-A7IF,1
TCGA-TM-A7C4,1
TCGA-EM-A2CM,1
TCGA-MT-A67D,0
TCGA-GF-A6C8,0
TCGA-HZ-8003,0
TCGA-3B-A9HL,1
TCGA-27-2523,1
TCGA-E7-A85H,0
TCGA-G4-6304,1
TCGA-A7-A0CG,0
TCGA-HD-7229,0
TCGA-DX-AB2F,1
TCGA-A2-A0T1,0
TCGA-95-7562,0
TCGA-EJ-7327,1
TCGA-CV-7100,0
TCGA-55-7725,0
TCGA-EM-A3AO,0
TCGA-AF-2693,0
TCGA-D5-6924,0
TCGA-2Z-A9JP,1
TCGA-HD-A634,1
TCGA-A1-A0SG,0
TCGA-GJ-A3OU,0
TCGA-CQ-6219,0
TCGA-J4-A67N,1
TCGA-AX-A0IZ,1
TCGA-MA-AA41,0
TCGA-EW-A1P1,0
TCGA-GS-A9TX,0
TCGA-KS-A4IB,1
TCGA-LN-A5U5,0
TCGA-HC-7820,1
TCGA-B0-5402,0
TCGA-22-5474,0
TCGA-D6-A4ZB,0
TCGA-LN-A49R,0
TCGA-FA-A6HO,0
TCGA-CA-6717,0
TCGA-DX-A1L1,0
TCGA-WX-AA47,1
TCGA-AJ-A5DV,1
TCGA-ZG-A9NI,1
TCGA-DX-A3LU,0
TCGA-OR-A5JW,1
TCGA-ZB-A965,0
TCGA-E7-A678,1
TCGA-69-A59K,0
TCGA-06-0152,0
TCGA-EM-A3SZ,0
TCGA-E2-A1BD,1
TCGA-FK-A3SH,1
TCGA-E2-A14Z,0
TCGA-EA-A3HQ,0
TCGA-XE-AAOL,0
TCGA-2G-AAKO,0
TCGA-UF-A718,0
TCGA-70-6723,1
TCGA-2J-AAB8,0
TCGA-CV-7568,0
TCGA-FS-A1ZM,0
TCGA-DV-A4VZ,1
TCGA-V4-A9F2,1
TCGA-20-1682,0
TCGA-B8-5553,0
TCGA-A2-A04R,1
TCGA-CC-A7IJ,0
TCGA-05-5715,0
TCGA-55-A492,0
TCGA-KO-8403,1
TCGA-96-8170,0
TCGA-A4-7286,0
TCGA-D1-A3DH,1
TCGA-DM-A1D0,1
TCGA-MB-A5YA,1
TCGA-A7-A425,1
TCGA-B6-A408,0
TCGA-V1-A9OT,0
TCGA-2G-AAEW,0
TCGA-BR-A4IU,0
TCGA-LP-A5U2,0
TCGA-DI-A1C3,0
TCGA-UZ-A9PK,1
TCGA-27-1837,1
TCGA-3Z-A93Z,0
TCGA-BT-A20X,0
TCGA-DH-A7UU,1
TCGA-AN-A0AM,0
TCGA-B8-4620,0
TCGA-BH-A0AZ,0
TCGA-CF-A9FH,1
TCGA-D8-A1JU,0
TCGA-FG-8186,1
TCGA-CJ-4872,0
TCGA-EQ-8122,1
TCGA-LN-A49V,1
TCGA-B0-5399,0
TCGA-US-A774,0
TCGA-AD-6963,0
TCGA-G3-AAV2,1
TCGA-AB-2840,0
TCGA-2Z-A9JL,0
TCGA-78-7145,1
TCGA-63-A5MY,1
TCGA-BA-A6DE,1
TCGA-VF-A8AC,0
TCGA-FI-A2EY,1
TCGA-B5-A5OE,1
TCGA-AR-A1AH,1
TCGA-86-8278,0
TCGA-2L-AAQL,0
TCGA-BC-A3KF,1
TCGA-WE-A8ZN,0
TCGA-69-8453,0
TCGA-19-1787,1
TCGA-A4-A6HP,0
TCGA-BR-4368,0
TCGA-T2-A6WX,0
TCGA-E1-5305,1
TCGA-AB-2837,0
TCGA-E9-A3QA,0
TCGA-C5-A3HD,1
TCGA-RW-A7D0,1
TCGA-IR-A3LI,1
TCGA-BH-A0EB,0
TCGA-63-A5M9,0
TCGA-NC-A5HR,0
TCGA-VS-A8EI,0
TCGA-BH-A1EY,0
TCGA-B4-5844,1
TCGA-LN-A49Y,1
TCGA-DX-A23V,0
TCGA-25-2409,0
TCGA-DD-AAC8,1
TCGA-EY-A3L3,1
TCGA-E2-A574,1
TCGA-W3-AA1V,0
TCGA-D8-A1JB,0
TCGA-38-4632,0
TCGA-EB-A550,0
TCGA-FX-A3NK,0
TCGA-FP-A9TM,0
TCGA-CG-4437,0
TCGA-D8-A27P,1
TCGA-2G-AAF8,0
TCGA-A6-2671,0
TCGA-VQ-A8PQ,0
TCGA-AO-A1KQ,0
TCGA-LL-A5YM,1
TCGA-MN-A4N5,0
TCGA-EE-A2MI,0
TCGA-E2-A15J,1
TCGA-KN-8425,1
TCGA-X7-A8M6,0
TCGA-CM-6675,1
TCGA-BJ-A192,1
TCGA-DC-4745,0
TCGA-CS-5393,1
TCGA-DU-6395,1
TCGA-AF-A56K,0
TCGA-DX-A23U,1
TCGA-BJ-A28W,0
TCGA-BH-A0B7,1
TCGA-DD-A1EG,0
TCGA-XX-A89A,0
TCGA-Z4-AAPG,1
TCGA-CF-A47T,1
TCGA-4Z-AA7W,0
TCGA-GM-A2DL,1
TCGA-A6-2680,0
TCGA-64-5778,0
TCGA-43-A475,0
TCGA-AK-3436,0
TCGA-DQ-7588,1
TCGA-A7-A26H,0
TCGA-A2-A04U,1
TCGA-EA-A5O9,0
TCGA-68-A59J,0
TCGA-86-8074,0
TCGA-F7-A50J,0
TCGA-55-A4DF,0
TCGA-AB-2940,0
TCGA-VQ-A8PF,0
TCGA-4Z-AA7S,1
TCGA-L5-A8NG,0
TCGA-DD-AADV,1
TCGA-66-2777,0
TCGA-A8-A08H,0
TCGA-EA-A4BA,1
TCGA-S9-A7IS,1
TCGA-BH-A18P,1
TCGA-J2-8194,0
TCGA-2G-AALT,0
TCGA-J4-A67M,0
TCGA-D3-A2JG,1
TCGA-2G-AAF4,0
TCGA-55-A57B,0
TCGA-FS-A4F8,0
TCGA-33-A4WN,0
TCGA-WQ-A9G7,1
TCGA-EB-A1NK,1
TCGA-BJ-A2P4,1
TCGA-D6-6516,0
TCGA-ZS-A9CG,1
TCGA-VT-AB3D,0
TCGA-DC-4749,1
TCGA-IB-A5ST,0
TCGA-UY-A78K,0
TCGA-AO-A12E,1
TCGA-77-8130,1
TCGA-AR-A24S,0
TCGA-KL-8339,1
TCGA-HT-7856,1
TCGA-BH-A0B3,0
TCGA-AJ-A3EL,0
TCGA-GN-A26A,0
TCGA-DU-6404,1
TCGA-AO-A12G,0
TCGA-CN-6020,0
TCGA-2G-AAKG,0
TCGA-24-1603,1
TCGA-VD-AA8T,1
TCGA-E9-A22H,0
TCGA-YL-A8SC,0
TCGA-23-1123,0
TCGA-FL-A1YL,1
TCGA-AX-A3FZ,1
TCGA-S9-A7R7,1
TCGA-BH-A0DQ,1
TCGA-5P-A9JW,0
TCGA-ET-A39M,0
TCGA-06-0750,1
TCGA-FY-A3R8,1
TCGA-61-2009,0
TCGA-FS-A1ZA,0
TCGA-BP-4994,0
TCGA-85-8072,0
TCGA-UD-AAC5,0
TCGA-DK-A3IN,0
TCGA-DD-AAD6,1
TCGA-B9-A5W9,1
TCGA-N7-A4Y5,1
TCGA-BQ-7049,0
TCGA-CV-A45O,0
TCGA-EE-A2MN,0
TCGA-28-1753,1
TCGA-86-7711,0
TCGA-AB-2839,1
TCGA-TS-A7PB,0
TCGA-RQ-A6JB,0
TCGA-G4-6293,0
TCGA-05-5423,0
TCGA-BP-4961,0
TCGA-21-1071,0
TCGA-J8-A3YF,0
TCGA-LG-A6GG,1
TCGA-LN-A4A4,1
TCGA-FA-A7Q1,0
TCGA-CN-6989,0
TCGA-ZF-A9R5,1
TCGA-B0-5102,0
TCGA-JY-A6FA,1
TCGA-WB-A81T,1
TCGA-32-5222,1
TCGA-E8-A3X7,1
TCGA-AR-A24W,1
TCGA-D8-A1JJ,1
TCGA-4G-AAZO,1
TCGA-QN-A5NN,1
TCGA-AZ-4313,1
TCGA-DD-AADM,1
TCGA-2Z-A9J2,0
TCGA-CC-5258,0
TCGA-DX-A48P,1
TCGA-AR-A2LH,0
TCGA-ZA-A8F6,0
TCGA-BK-A6W3,0
TCGA-FA-A86F,0
TCGA-EJ-5524,0
TCGA-HC-7210,0
TCGA-DJ-A1QO,1
TCGA-C5-A3HL,1
TCGA-CJ-4885,0
TCGA-CV-7102,0
TCGA-91-8496,0
TCGA-BR-A453,0
TCGA-KL-8328,1
TCGA-G4-6307,1
TCGA-24-1413,1
TCGA-C5-A1MH,0
TCGA-D6-A74Q,0
TCGA-HD-A4C1,1
TCGA-B5-A0JN,1
TCGA-UE-A6QT,0
TCGA-BR-4187,0
TCGA-CJ-4868,0
TCGA-A8-A079,1
TCGA-P5-A77W,1
TCGA-CJ-6030,0
TCGA-A3-3307,0
TCGA-86-8280,0
TCGA-3M-AB47,0
TCGA-EA-A3Y4,0
TCGA-BH-A0B4,0
TCGA-ZF-A9R1,1
TCGA-CF-A47S,1
TCGA-AB-2812,1
TCGA-61-2098,1
TCGA-R5-A7O7,0
TCGA-BA-5151,0
TCGA-FD-A62N,0
TCGA-CC-A8HS,1
TCGA-24-2023,0
TCGA-B0-4815,0
TCGA-AO-A03T,0
TCGA-IQ-A61G,1
TCGA-X7-A8DJ,0
TCGA-QR-A6H5,1
TCGA-EM-A2P3,1
TCGA-V1-A9O7,0
TCGA-UB-AA0U,0
TCGA-23-1032,1
TCGA-96-A4JL,0
TCGA-A1-A0SP,0
TCGA-2Z-A9J6,0
TCGA-FD-A3SJ,1
TCGA-EM-A2CR,1
TCGA-RY-A840,1
TCGA-A2-A4RX,0
TCGA-60-2698,0
TCGA-FE-A231,1
TCGA-HT-7688,1
TCGA-G3-A25Y,0
TCGA-V3-A9ZX,0
TCGA-P3-A6T5,0
TCGA-2G-AALW,0
TCGA-EW-A1PA,0
TCGA-J9-A8CL,0
TCGA-24-0975,0
TCGA-S3-A6ZH,0
TCGA-D8-A27H,1
TCGA-A6-6781,0
TCGA-B0-4698,0
TCGA-AB-2959,0
TCGA-BR-8591,0
TCGA-D3-A8GO,0
TCGA-AL-3467,1
TCGA-E9-A1NC,0
TCGA-YC-A89H,1
TCGA-L5-A88S,1
TCGA-UC-A7PF,0
TCGA-2H-A9GN,0
TCGA-B0-5096,0
TCGA-VQ-AA6A,0
TCGA-A2-A3XS,0
TCGA-EL-A4K6,1
TCGA-A3-3316,0
TCGA-13-1495,1
TCGA-DU-A6S3,1
TCGA-63-7023,0
TCGA-5C-AAPD,0
TCGA-DB-A64U,1
TCGA-CF-A47X,1
TCGA-AK-3465,1
TCGA-K7-A6G5,0
TCGA-BF-A1PX,0
TCGA-EM-A22L,1
TCGA-AR-A0TZ,1
TCGA-DJ-A1QD,1
TCGA-DU-A76L,1
TCGA-L6-A4EQ,1
TCGA-UZ-A9PX,1
TCGA-22-5478,0
TCGA-AO-A0J7,1
TCGA-35-4122,0
TCGA-SX-A71U,0
TCGA-D8-A1XY,1
TCGA-L5-A43I,1
TCGA-ER-A42H,1
TCGA-HT-A61C,1
TCGA-EL-A3ZP,0
TCGA-41-2572,1
TCGA-DU-A76O,1
TCGA-A2-A0CK,0
TCGA-AZ-5403,1
TCGA-CN-A6V1,0
TCGA-V4-A9E9,1
TCGA-AC-A8OR,1
TCGA-G3-AAV5,1
TCGA-BH-A0E1,1
TCGA-EE-A2GT,0
TCGA-CM-5861,1
TCGA-A8-A0AB,1
TCGA-78-8648,0
TCGA-WC-A888,0
TCGA-DX-A48N,1
TCGA-G3-A5SK,1
TCGA-DE-A4MC,0
TCGA-J4-A6G1,0
TCGA-2G-AAGW,1
TCGA-2F-A9KQ,1
TCGA-DK-A1A7,0
TCGA-D8-A1X6,1
TCGA-SL-A6JA,1
TCGA-EW-A3U0,0
TCGA-AQ-A7U7,0
TCGA-TQ-A7RF,1
TCGA-B0-5092,0
TCGA-J9-A52E,0
TCGA-XM-A8R8,0
TCGA-CZ-4859,0
TCGA-19-2619,1
TCGA-31-1956,0
TCGA-F6-A8O3,1
TCGA-CN-A49B,0
TCGA-EE-A2GE,0
TCGA-CQ-A4CB,0
TCGA-PJ-A5Z8,0
TCGA-SR-A6MS,1
TCGA-B7-A5TN,0
TCGA-06-0745,1
TCGA-94-8491,0
TCGA-VS-A9UB,0
TCGA-LN-A4A3,0
TCGA-CH-5763,1
TCGA-CA-5796,0
TCGA-DD-AADJ,1
TCGA-86-7953,0
TCGA-GM-A5PX,1
TCGA-V4-A9EV,0
TCGA-EU-5907,1
TCGA-2G-AALX,0
TCGA-QR-A70H,1
TCGA-LT-A8JT,0
TCGA-DX-A3M1,1
TCGA-5S-A9Q8,1
TCGA-R8-A6ML,1
TCGA-CR-5247,1
TCGA-60-2697,0
TCGA-HC-7213,1
TCGA-L5-A891,1
TCGA-DU-A5TT,1
TCGA-AC-A23C,0
TCGA-AR-A1AN,1
TCGA-Z2-AA3S,0
TCGA-C8-A8HR,0
TCGA-44-5643,0
TCGA-EM-A3FR,1
TCGA-21-5784,0
TCGA-D8-A1Y0,0
TCGA-BR-8676,0
TCGA-F7-A61W,1
TCGA-24-2027,1
TCGA-24-1850,0
TCGA-DD-A4NH,0
TCGA-QH-A870,1
TCGA-EW-A1PG,1
TCGA-QS-A5YQ,0
TCGA-HC-7209,1
TCGA-UT-A88D,0
TCGA-D5-6928,0
TCGA-P3-A6SX,1
TCGA-GF-A4EO,0
TCGA-EM-A3OA,1
TCGA-FB-A78T,0
TCGA-AN-A0FN,0
TCGA-GV-A6ZA,0
TCGA-E7-A4IJ,0
TCGA-61-2102,1
TCGA-25-1321,1
TCGA-AA-3685,0
TCGA-L5-A8NV,0
TCGA-A8-A09X,0
TCGA-QR-A6H2,1
TCGA-DK-A3IL,1
TCGA-ET-A3BT,1
TCGA-M7-A71Y,1
TCGA-4C-A93U,0
TCGA-CN-A6UY,0
TCGA-AA-3520,0
TCGA-98-A53D,0
TCGA-HT-8111,1
TCGA-FD-A5BT,0
TCGA-MQ-A4LM,0
TCGA-S9-A7QZ,1
TCGA-AF-2690,0
TCGA-12-0619,1
TCGA-FW-A3TV,0
TCGA-F7-A61V,0
TCGA-UB-AA0V,1
TCGA-GV-A3QH,1
TCGA-S7-A7WX,1
TCGA-EW-A1PF,0
TCGA-AO-A03L,0
TCGA-BW-A5NP,1
TCGA-25-1322,1
TCGA-AN-A0FY,1
TCGA-QK-A8Z7,0
TCGA-J4-A6M7,1
TCGA-EE-A3J5,0
TCGA-XE-A9SE,0
TCGA-24-2036,1
TCGA-AC-A7VC,1
TCGA-KK-A6E0,1
TCGA-13-0797,0
TCGA-B0-5080,0
TCGA-EP-A3JL,0
TCGA-DA-A960,1
TCGA-73-7498,0
TCGA-90-A4ED,0
TCGA-SY-A9G0,0
TCGA-FB-AAPP,1
TCGA-UC-A7PI,1
TCGA-E9-A1R3,0
TCGA-E2-A1IN,1
TCGA-FC-A6HD,1
TCGA-75-6214,1
TCGA-93-7348,0
TCGA-XE-AANJ,0
TCGA-A4-7734,0
TCGA-A6-5664,0
TCGA-P5-A5ET,1
TCGA-AZ-5407,0
TCGA-CD-A4MJ,0
TCGA-97-8174,0
TCGA-WB-A80N,1
TCGA-A2-A25E,0
TCGA-DG-A2KL,0
TCGA-HU-A4H3,0
TCGA-AB-2991,0
TCGA-DB-5273,1
TCGA-ET-A3DO,0
TCGA-BT-A2LD,1
TCGA-B0-4839,0
TCGA-DK-A1AC,0
TCGA-55-8620,0
TCGA-EJ-5499,0
TCGA-DD-AAD1,0
TCGA-2J-AABU,0
TCGA-B0-5121,0
TCGA-YS-A95B,1
TCGA-58-8390,0
TCGA-CN-A6V6,0
TCGA-EW-A1IY,0
TCGA-B6-A0X4,1
TCGA-D8-A1XQ,0
TCGA-KK-A6DY,0
TCGA-62-8399,0
TCGA-JW-AAVH,0
TCGA-EJ-5510,0
TCGA-EB-A41B,0
TCGA-W5-AA36,1
TCGA-HT-7470,1
TCGA-80-5607,0
TCGA-A2-A0CL,0
TCGA-3S-AAYX,0
TCGA-KM-8477,1
TCGA-CJ-4892,0
TCGA-FG-A4MY,1
TCGA-2G-AAGP,0
TCGA-C8-A27A,1
TCGA-DD-A4ND,0
TCGA-DD-AADF,1
TCGA-B8-5162,0
TCGA-EE-A20B,0
TCGA-CZ-5987,0
TCGA-29-1762,1
TCGA-AB-2803,0
TCGA-25-1630,1
TCGA-CQ-5331,0
TCGA-G9-6351,1
TCGA-BP-4765,1
TCGA-61-2110,1
TCGA-FD-A6TD,0
TCGA-DJ-A4UP,0
TCGA-DK-AA77,0
TCGA-AY-6196,0
TCGA-E9-A249,1
TCGA-77-7141,0
TCGA-AB-2824,0
TCGA-90-7766,0
TCGA-FS-A1ZE,1
TCGA-D9-A6EC,1
TCGA-59-2363,1
TCGA-29-1697,1
TCGA-N5-A4RV,1
TCGA-EE-A29P,0
TCGA-B6-A0I6,1
TCGA-EE-A2GM,1
TCGA-SC-A6LN,0
TCGA-49-AAR2,0
TCGA-XF-A8HC,1
TCGA-DB-A4XE,1
TCGA-XR-A8TC,1
TCGA-CH-5764,1
TCGA-RN-AAAQ,1
TCGA-A8-A07P,1
TCGA-BH-A1F5,1
TCGA-3A-A9IS,1
TCGA-43-2581,0
TCGA-HT-A4DS,1
TCGA-PQ-A6FN,0
TCGA-AB-2819,0
TCGA-DX-A6YR,1
TCGA-B3-A6W5,0
TCGA-DJ-A4UT,0
TCGA-A3-3349,0
TCGA-BH-A1FC,0
TCGA-DD-AAE3,1
TCGA-CG-4477,0
TCGA-B8-4151,0
TCGA-55-6543,0
TCGA-JY-A93F,1
TCGA-QT-A5XP,1
TCGA-W2-A7HF,1
TCGA-2Z-A9J5,0
TCGA-GN-A4U5,0
TCGA-DU-8158,0
TCGA-HT-7474,1
TCGA-2J-AABF,0
TCGA-49-4501,0
TCGA-78-7156,1
TCGA-A8-A08F,0
TCGA-ZG-A9L2,0
TCGA-CV-A461,0
TCGA-EO-A1Y7,0
TCGA-2X-A9D6,0
TCGA-IA-A40X,0
TCGA-AR-A1AV,1
TCGA-VN-A88L,1
TCGA-TQ-A7RJ,1
TCGA-RC-A6M4,1
TCGA-G7-6789,1
TCGA-GC-A6I1,0
TCGA-FD-A5BX,1
TCGA-DA-A1HY,1
TCGA-AB-2971,0
TCGA-BB-8596,0
TCGA-G4-6297,0
TCGA-EL-A3T6,0
TCGA-62-A46S,0
TCGA-2J-AABT,0
TCGA-BT-A20V,1
TCGA-85-8354,0
TCGA-LN-A7HZ,0
TCGA-AC-A5XU,1
TCGA-EJ-5496,1
TCGA-E8-A44K,0
TCGA-KK-A8IA,1
TCGA-OR-A5JA,1
TCGA-CC-A3MB,1
TCGA-24-1552,1
TCGA-49-AARQ,0
TCGA-13-1477,1
TCGA-IW-A3M5,1
TCGA-56-8201,0
TCGA-EJ-5509,0
TCGA-25-1326,0
TCGA-AN-A0XL,1
TCGA-BQ-5892,0
TCGA-L5-A8NU,0
TCGA-EE-A29T,0
TCGA-V1-A9OF,1
TCGA-63-5128,1
TCGA-EL-A3CM,1
TCGA-DB-A4XA,1
TCGA-XR-A8TG,1
TCGA-A8-A08R,0
TCGA-G7-6797,1
TCGA-63-A5MW,0
TCGA-XA-A8JR,1
TCGA-28-5213,1
TCGA-24-0982,1
TCGA-EB-A5VU,1
TCGA-GF-A6C9,0
TCGA-B1-A656,0
TCGA-GV-A3JW,1
TCGA-P5-A731,1
TCGA-AB-2990,0
TCGA-A2-A0YC,0
TCGA-N8-A4PN,1
TCGA-GM-A2DC,1
TCGA-93-A4JN,0
TCGA-E1-A7YE,1
TCGA-Q1-A5R1,0
TCGA-FU-A57G,1
TCGA-N5-A4RN,1
TCGA-A2-A3XT,0
TCGA-FG-A710,1
TCGA-EK-A3GJ,0
TCGA-19-1389,1
TCGA-OR-A5J5,1
TCGA-10-0931,1
TCGA-AN-A04C,0
TCGA-HT-8010,1
TCGA-BQ-7050,1
TCGA-C5-A1BQ,0
TCGA-AB-2854,0
TCGA-2H-A9GR,0
TCGA-DH-5143,1
TCGA-60-2708,1
TCGA-DU-7299,1
TCGA-HC-7821,0
TCGA-KS-A4ID,0
TCGA-29-1688,0
TCGA-B8-A54J,0
TCGA-BR-4257,0
TCGA-A2-A0YT,1
TCGA-EY-A4KR,0
TCGA-KK-A8IM,0
TCGA-DB-5270,1
TCGA-KC-A7F6,1
TCGA-24-1565,0
TCGA-FE-A3PC,0
TCGA-CF-A1HS,1
TCGA-14-0789,1
TCGA-25-1319,1
TCGA-K1-A42W,1
TCGA-20-1683,1
TCGA-HE-A5NL,0
TCGA-E9-A1RC,1
TCGA-55-6642,0
TCGA-34-5240,0
TCGA-M7-A721,1
TCGA-D7-8579,0
TCGA-UZ-A9PR,1
TCGA-B0-4836,0
TCGA-36-1575,1
TCGA-CU-A5W6,1
TCGA-CG-4443,1
TCGA-ZQ-A9CR,0
TCGA-4K-AA1G,0
TCGA-LK-A4NZ,0
TCGA-DX-A3UF,1
TCGA-CV-7180,0
TCGA-KT-A74X,1
TCGA-D3-A3C1,0
TCGA-DB-A75L,1
TCGA-E2-A107,1
TCGA-EK-A2PL,0
TCGA-55-8203,0
TCGA-T1-A6J8,1
TCGA-KB-A93H,0
TCGA-SH-A9CT,1
TCGA-OR-A5JZ,1
TCGA-CJ-4891,0
TCGA-B3-4104,1
TCGA-AB-2898,0
TCGA-BP-5202,0
TCGA-XJ-A83G,1
TCGA-29-1691,1
TCGA-FD-A6TC,1
TCGA-GC-A3I6,0
TCGA-DX-A48J,1
TCGA-66-2771,0
TCGA-D9-A3Z4,0
TCGA-XE-AAOJ,0
TCGA-DM-A28F,1
TCGA-VR-A8EP,1
TCGA-CC-A123,1
TCGA-24-1849,0
TCGA-V1-A8MJ,0
TCGA-D5-7000,0
TCGA-P7-A5NY,1
TCGA-HT-A74K,1
TCGA-A2-A04W,1
TCGA-94-A5I4,1
TCGA-AB-2918,1
TCGA-85-A53L,0
TCGA-LD-A74U,0
TCGA-WY-A85C,1
TCGA-FG-8188,1
TCGA-AB-3009,0
TCGA-D3-A2JC,0
TCGA-CD-5801,0
TCGA-V1-A8X3,1
TCGA-N6-A4V9,1
TCGA-BP-4974,0
TCGA-W2-A7HA,1
TCGA-LN-A49O,0
TCGA-BH-A0RX,0
TCGA-HZ-A77Q,0
TCGA-Q1-A6DW,0
TCGA-FF-8061,0
TCGA-C5-A2M1,0
TCGA-R6-A8W8,0
TCGA-CW-6093,1
TCGA-EJ-A46G,1
TCGA-R2-A69V,0
TCGA-22-4594,0
TCGA-44-7670,0
TCGA-AC-A2QJ,0
TCGA-CA-5256,0
TCGA-3G-AB0Q,0
TCGA-NC-A5HT,1
TCGA-CV-7421,1
TCGA-L5-A8NQ,0
TCGA-DU-A6S7,1
TCGA-5B-A90C,1
TCGA-MP-A4TJ,0
TCGA-DW-7838,0
TCGA-XM-A8RH,0
TCGA-CS-6186,1
TCGA-FD-A6TH,1
TCGA-09-2044,0
TCGA-WK-A8Y0,0
TCGA-IB-AAUP,0
TCGA-RW-A67V,1
TCGA-D7-8572,0
TCGA-GM-A2DO,0
TCGA-D3-A5GN,0
TCGA-60-2721,0
TCGA-TP-A8TT,0
TCGA-CJ-4638,0
TCGA-DD-A73G,1
TCGA-K4-A83P,0
TCGA-B8-4148,0
TCGA-RW-A68A,1
TCGA-FB-AAPS,0
TCGA-38-6178,0
TCGA-OR-A5JI,1
TCGA-85-8052,0
TCGA-KV-A6GD,0
TCGA-43-3920,0
TCGA-B1-A655,1
TCGA-EB-A5FP,1
TCGA-5P-A9K8,1
TCGA-AB-3005,0
TCGA-AZ-6608,1
TCGA-V4-A9EA,1
TCGA-09-1667,0
TCGA-QT-A5XL,1
TCGA-IB-7651,0
TCGA-DE-A69K,1
TCGA-22-1000,0
TCGA-BP-5187,0
TCGA-A1-A0SQ,1
TCGA-FS-A1ZP,0
TCGA-L5-A8NF,1
TCGA-DB-A64X,1
TCGA-BP-4971,0
TCGA-61-1736,1
TCGA-CW-6097,0
TCGA-B3-8121,0
TCGA-DB-5274,1
TCGA-BB-4224,1
TCGA-XU-AAXV,0
TCGA-52-7812,0
TCGA-BP-4351,0
TCGA-AG-3591,0
TCGA-FR-A44A,0
TCGA-FP-A4BE,0
TCGA-DD-AAEB,1
TCGA-MB-A8JL,1
TCGA-BP-5192,0
TCGA-QC-A6FX,0
TCGA-EJ-5522,0
TCGA-E2-A1IL,1
TCGA-CC-5263,1
TCGA-BR-8380,0
TCGA-AN-A04D,1
TCGA-CM-6678,1
TCGA-EA-A5ZF,1
TCGA-B5-A11R,0
TCGA-28-5209,1
TCGA-C8-A27B,0
TCGA-97-A4M0,0
TCGA-AN-A0AS,1
TCGA-HT-7604,1
TCGA-FS-A4F9,1
TCGA-D8-A4Z1,0
TCGA-49-6767,0
TCGA-BA-4078,0
TCGA-A8-A06R,0
TCGA-CR-7386,0
TCGA-TM-A84F,0
TCGA-YL-A8SA,1
TCGA-UY-A9PB,0
TCGA-WB-A81N,1
TCGA-D7-6518,0
TCGA-AO-A1KP,1
TCGA-FE-A3PD,0
TCGA-UB-A7MC,1
TCGA-ET-A39T,1
TCGA-XE-A8H1,0
TCGA-AG-4022,0
TCGA-AL-7173,0
TCGA-CJ-4895,0
TCGA-ED-A8O6,0
TCGA-A3-3373,0
TCGA-BJ-A18Y,1
TCGA-C8-A12P,0
TCGA-A1-A0SF,0
TCGA-DB-A64O,1
TCGA-AJ-A3EJ,1
TCGA-M7-A71Z,1
TCGA-LK-A4O4,0
TCGA-DJ-A3V9,1
TCGA-ZB-A96R,0
TCGA-55-1595,0
TCGA-ZG-A9L9,0
TCGA-BH-A8FY,1
TCGA-A8-A09Z,0
TCGA-C8-A1HE,1
TCGA-DB-A75O,1
